"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-11","8.05",,"0.44","0.0","0.0","53","58","46","   40","   40","18.1","27.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-12","7.16",,"0.00","0.0","0.0","59","69","49","  360","   60","13.0","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-13","4.03",,"0.00","0.0","0.0","60","74","47","   40","   60","8.9","13.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-14","9.84",,"0.00","0.0","0.0","64","78","49","  170","  170","23.0","34.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-15","10.74",,"0.15","0.0","0.0","69","81","57","  190","  190","21.0","28.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-16","11.41",,"0.02","0.0","0.0","72","79","66","  140","  130","21.9","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-17","5.37",,"0.00","0.0","0.0","71","81","66","  190","  180","13.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-18","10.51",,"0.00","0.0","0.0","73","79","65","  150","  160","19.9","27.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-19","6.04",,"1.46","0.0","0.0","69","73","64","  140","  130","13.0","17.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-20","8.28",,"0.28","0.0","0.0","69","74","66","  170","  120","19.9","29.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-21","11.63",,"0.09","0.0","0.0","71","76","69","  120","  130","19.9","28.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-22","8.95",,"0.02","0.0","0.0","72","78","68","  160","  160","19.9","30.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-23","4.92",,"0.03","0.0","0.0","72","75","68","  230","  230","12.1","17.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-24","8.05",,"0.00","0.0","0.0","72","79","67","  170","  150","18.1","25.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-25","9.84",,"0.03","0.0","0.0","72","77","67","  170","  160","18.1","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-26","8.05",,"0.00","0.0","0.0","72","85","64","  170","  170","17.0","23.0","    1","    1",,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-27","10.51",,"1.15","0.0","0.0","78","88","66","  360","  320","30.0","40.9","    1","    1","    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-28","10.29",,"0.00","0.0","0.0","66","74","56","  350","  340","17.0","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-29","8.72",,"0.00","0.0","0.0","61","68","53","   10","   70","16.1","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-30","6.71",,"0.00","0.0","0.0","61","75","51","  150","  170","14.1","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-05-31","7.83",,"0.80","0.0","0.0","64","66","60","   80","   90","14.1","19.9","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-01","6.71",,"0.08","0.0","0.0","62","69","59","  350","   40","13.0","17.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-02","4.92",,"0.11","0.0","0.0","67","76","58","  280","  270","19.9","23.9","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-03","3.58",,"0.00","0.0","0.0","69","83","57","  130","  130","10.1","14.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-04","6.26",,"0.00","0.0","0.0","75","86","65","  180","  190","15.0","21.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-05","8.50",,"0.00","0.0","0.0","75","81","63","  140","  140","18.1","23.9",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-06","8.72",,"0.00","0.0","0.0","74","82","69","  140","  140","18.1","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-07","7.61",,"0.49","0.0","0.0","73","80","67","  120","  110","17.0","23.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-08","6.71",,"0.00","0.0","0.0","76","88","68","  180","  110","13.0","21.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-09","6.93",,"0.00","0.0","0.0","80","91","71","  180","  180","16.1","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-10","7.61",,"0.00","0.0","0.0","84","94","73","  180","  170","16.1","21.9","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-11","11.18",,"0.00","0.0","0.0","84","90","74","  180","  170","23.0","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-12","6.49",,"0.01","0.0","0.0","85","95","76","  170","  170","28.0","38.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-13","7.16",,"0.00","0.0","0.0","84","93","73","   40","   70","17.0","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-14","3.36",,"0.00","0.0","0.0","81","94","66","   70","  110","8.9","14.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-15","2.91",,"0.00","0.0","0.0","83","97","67","   10","  320","8.9","13.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-16","5.14",,"0.00","0.0","0.0","86","98","72","  260","  260","15.0","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-17","6.93",,"0.00","0.0","0.0","88","99","77","  200","  200","15.0","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-18","11.41",,"0.00","0.0","0.0","88","96","78","  170","  190","18.1","25.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-19","10.07",,"0.00","0.0","0.0","86","93","75","  180","  180","18.1","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-20","15.43",,"0.00","0.0","0.0","85","97","75","  190","  170","25.1","34.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-21","9.40",,"0.31","0.0","0.0","77","83","61","  360","  360","23.9","35.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-22","7.61",,"0.00","0.0","0.0","72","85","57","  180","  140","21.0","27.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-23","15.66",,"0.00","0.0","0.0","78","91","68","  170","  170","25.1","34.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-24","18.57",,"0.00","0.0","0.0","86","97","77","  170","  170","29.1","38.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-25","16.55",,"0.00","0.0","0.0","87","95","80","  170","  180","25.9","36.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-26","7.61",,"2.67","0.0","0.0","80","87","68","  320","  310","25.1","35.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-27","6.26",,"1.99","0.0","0.0","75","84","67","  160","  150","18.1","25.9","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-28","7.16",,"1.30","0.0","0.0","78","88","72","  140","  140","23.9","32.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-29","5.82",,"0.12","0.0","0.0","76","87","72","  160","  170","18.1","23.9","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-06-30","5.82",,"0.06","0.0","0.0","81","92","74","   40","  180","14.1","19.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-01","4.03",,"2.51","0.0","0.0","77","81","74","  240","  250","13.0","19.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-02","5.82",,"0.00","0.0","0.0","78","87","69","   60","   70","16.1","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-03","3.80",,"0.00","0.0","0.0","76","87","64","  100","  100","10.1","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-04","5.14",,"0.00","0.0","0.0","79","87","69","  120","  120","13.0","17.0","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-05","4.47",,"0.00","0.0","0.0","78","88","66","  100","   80","12.1","17.0","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-06","4.25",,"0.00","0.0","0.0","79","90","68","  180","  170","13.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-07","4.03",,"0.00","0.0","0.0","81","94","70","  290","  290","19.9","27.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-08","4.25",,"0.00","0.0","0.0","82","93","72","   10","   10","8.9","12.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-09","11.41",,"0.00","0.0","0.0","85","93","78","  180","  170","23.9","33.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-10","10.74",,"2.04","0.0","0.0","83","91","69","  350","   10","25.9","40.9","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-11","8.05",,"0.09","0.0","0.0","73","82","67","  350","  350","25.1","34.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-12","5.14",,"0.00","0.0","0.0","74","85","65","  340","  290","13.0","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-13","9.62",,"0.00","0.0","0.0","78","92","66","  170","  170","18.1","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-14","14.32",,"0.00","0.0","0.0","84","91","76","  180","  180","25.9","35.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-15","14.54",,"0.00","0.0","0.0","83","90","76","  180","  170","21.0","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-16","10.07",,"0.00","0.0","0.0","81","90","68","   40","   50","23.9","34.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-17","8.05",,"0.00","0.0","0.0","81","91","75","  210","  210","23.0","42.9",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-18","5.82",,"0.00","0.0","0.0","79","89","72","   60","   60","14.1","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-19","8.05",,"0.00","0.0","0.0","81","89","72","   40","   50","17.0","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-20","7.38",,"0.00","0.0","0.0","78","87","69","   40","   40","15.0","21.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-21","3.80",,"0.00","0.0","0.0","77","89","65","  140","  150","12.1","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-22","4.92",,"0.00","0.0","0.0","80","91","68","  190","  230","14.1","19.0","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-23","9.40",,"0.00","0.0","0.0","83","94","72","  180","  180","18.1","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-24","8.95",,"0.00","0.0","0.0","87","97","78","  180","  160","15.0","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-25","5.82",,"0.05","0.0","0.0","88","99","73","  340","  340","46.1","62.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-26","4.03",,"0.00","0.0","0.0","81","96","73","  280","  270","25.9","34.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-27","4.25",,"0.00","0.0","0.0","85","98","75","  180","  120","13.0","18.1",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-28","4.47",,"0.00","0.0","0.0","87","97","77","  110","  110","14.1","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-29","5.37",,"0.00","0.0","0.0","88","99","78","  140","  250","13.0","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-30","4.25",,"0.00","0.0","0.0","88","101","76","  180","  190","13.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-07-31","7.61",,"0.00","0.0","0.0","89","100","77","  320","  360","16.1","19.9","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-01","9.62",,"0.00","0.0","0.0","83","88","70","  350","  340","21.0","27.1","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-02","7.16",,"0.00","0.0","0.0","76","89","63","  350","  340","15.0","21.0","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-03","6.04",,"0.00","0.0","0.0","77","89","65","   50","   10","13.0","19.0","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-04","3.80",,"0.00","0.0","0.0","76","90","63","  330","  350","12.1","16.1","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-05","6.93",,"0.09","0.0","0.0","77","88","66","  170","  200","25.9","36.0","    1",,"    1",,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-06","8.95",,"0.00","0.0","0.0","77","93","66","  160","  140","16.1","23.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-07","13.20",,"0.00","0.0","0.0","85","97","76","  170","  160","21.9","29.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-08","12.30",,"0.01","0.0","0.0","85","94","75","  170","  200","21.9","27.1",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-09","15.66",,"0.00","0.0","0.0","87","96","81","  170","  200","23.0","33.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-10","17.22",,"0.00","0.0","0.0","89","98","81","  190","  190","25.1","36.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-11","15.21",,"0.00","0.0","0.0","89","98","80","  170","  180","23.9","33.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-12","12.08",,"0.00","0.0","0.0","89","100","80","  190","  200","19.9","31.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-13","7.16",,"0.35","0.0","0.0","85","94","72","  340","  340","28.0","36.9","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-14","4.25",,"0.00","0.0","0.0","78","91","71","   60","   80","13.0","17.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-15","4.92",,"0.00","0.0","0.0","80","92","71","  120","  120","23.9","35.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-16","6.49",,"0.00","0.0","0.0","80","91","70","  120","  110","15.0","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-17","7.83",,"0.00","0.0","0.0","80","90","72","  170","  200","17.0","21.9",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-18","7.83",,"0.00","0.0","0.0","79","91","70","  190","  200","21.9","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-19","9.62",,"0.00","0.0","0.0","82","90","75","  170","  170","19.9","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-20","13.42",,"0.00","0.0","0.0","85","98","77","  170","  180","19.9","29.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-21","7.61",,"0.30","0.0","0.0","84","93","73","  240","  240","28.0","32.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-22","7.83",,"0.03","0.0","0.0","83","97","73","  170","  170","28.0","35.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-23","11.18",,"0.00","0.0","0.0","88","100","78","  170","  180","21.0","29.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-24","12.75",,"0.00","0.0","0.0","88","100","77","  180","  160","21.9","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-25","10.07",,"0.00","0.0","0.0","89","99","78","  180","  170","17.0","25.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-26","6.49",,"0.00","0.0","0.0","87","99","76","  180","  180","15.0","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-27","10.51",,"0.00","0.0","0.0","87","95","78","  160","  110","17.0","25.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-28","9.17",,"0.00","0.0","0.0","85","94","74","  140","  140","18.1","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-29","5.14",,"0.00","0.0","0.0","83","95","72","  100","  110","16.1","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-30","3.58",,"0.00","0.0","0.0","84","95","74","  100","  100","13.0","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-08-31","6.71",,"0.00","0.0","0.0","85","97","76","  190","  190","13.0","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-01","4.92",,"0.00","0.0","0.0","87","101","75","  130","   40","14.1","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-02","10.96",,"0.00","0.0","0.0","86","97","77","  140","  140","18.1","27.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-03","11.86",,"0.00","0.0","0.0","87","98","77","  180","  170","18.1","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-04","9.62",,"0.04","0.0","0.0","87","99","77","  350","  360","25.1","33.1",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-05","6.93",,"0.00","0.0","0.0","80","91","69","   90","  100","14.1","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-06","5.37",,"0.00","0.0","0.0","78","94","62","  170","  140","15.0","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-07","9.84",,"0.00","0.0","0.0","82","95","70","  170","  220","18.1","25.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-08","8.72",,"0.00","0.0","0.0","82","91","64","   10","   10","18.1","27.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-09","5.59",,"0.00","0.0","0.0","76","92","60","  170","  190","16.1","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-10","12.75",,"0.00","0.0","0.0","81","94","70","  170","  200","23.0","32.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-11","14.54",,"0.00","0.0","0.0","83","95","73","  190","  190","25.9","38.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-12","12.08",,"0.00","0.0","0.0","80","90","70","  150","  150","19.9","28.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-13","11.63",,"0.00","0.0","0.0","80","93","66","  170","  170","21.9","29.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-14","9.40",,"0.00","0.0","0.0","83","93","72","  170","  210","19.9","25.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-15","6.04",,"0.00","0.0","0.0","81","93","71","  330","  330","18.1","23.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-16","6.93",,"0.00","0.0","0.0","80","92","68","  150","  140","14.1","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-17","6.04",,"0.00","0.0","0.0","82","94","69","   80","  150","13.0","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-18","4.92",,"0.00","0.0","0.0","81","94","67","   40","  100","13.0","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-19","7.16",,"0.00","0.0","0.0","81","93","69","  150","  160","15.0","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-20","13.87",,"0.00","0.0","0.0","83","99","73","  360","  360","25.9","36.9",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-21","12.53",,"0.06","0.0","0.0","75","80","60","   10","   10","29.1","38.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-22","5.82",,"0.00","0.0","0.0","66","81","53","  320","   10","17.0","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-23","5.14",,"0.00","0.0","0.0","66","83","48","  170","  170","13.0","17.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-24","9.40",,"0.00","0.0","0.0","72","85","59","  180","  200","18.1","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-25","6.26",,"0.00","0.0","0.0","71","86","54","   60","  120","13.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-26","12.53",,"0.00","0.0","0.0","76","94","65","  180","  200","23.0","33.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-27","12.08",,"0.00","0.0","0.0","80","93","66","  190","  200","21.9","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-28","9.40",,"0.00","0.0","0.0","79","93","65","  130","  170","19.9","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2021-09-29","9.84",,"0.05","0.0","0.0","78","86","71","  140","  130","19.9","23.9","    1",,"    1",,,,,,
